gene_symbol,mean_log2_NNK,mean_log2_WT,log2FC,statistic,p.value,p_adj
RP11-440D17.3,3.8471179976619645,3.07864257160693,0.7684754260550344,1.4457713904358114,0.15553281615102438,0.21838931538999715
ZC3HAV1,9.819429123537224,9.598664176898236,0.2207649466389885,1.4453685984925198,0.1557675188660306,0.21868297331036035
SLC2A8,6.429074092124532,6.234020812962299,0.19505327916223258,1.449131763192846,0.155765635779741,0.21868297331036035
AC018816.3,4.576718134707251,4.257877087265054,0.31884104744219677,1.4484596811051427,0.15593289428700785,0.21884846566398058
RP1-93H18.1,4.428351330286954,4.7799431086707385,-0.3515917783837841,-1.4469298818944072,0.15591534051587047,0.21884846566398058
RP1-228P16.1,3.3314382624455394,3.6239668592824903,-0.29252859683695087,-1.444238049773023,0.15592933960487437,0.21884846566398058
SLC35B1,7.420488175719742,7.583434139171135,-0.162945963451393,-1.4455003387722103,0.15593656747977105,0.21884846566398058
AP006621.6,3.902311321008939,3.385408246907267,0.516903074101672,1.443860882004065,0.1560384666064074,0.21897351215670724
TIMM8A,3.7623983557915963,3.4050890571967654,0.35730929859483096,1.454863015296414,0.1560884002885799,0.2190256194338111
RP11-711M9.1,3.2671419777397523,3.6372367443759233,-0.3700947666361709,-1.4445253804120362,0.15615361614093534,0.21909916057894874
TARSL2,8.099119481947788,7.900597707438939,0.19852177450884945,1.4484977286246836,0.1561767827352999,0.2191136951808685
SLC30A5,8.689710129077117,8.852335817648202,-0.16262568857108484,-1.442824489855197,0.15632008855981513,0.2192967671243393
MIR619,3.018050135865538,3.5485422254007375,-0.5304920895351994,-1.4433831315496217,0.15640051148753017,0.21939159974816877
TNRC6C,9.025930081526635,9.236142897273629,-0.2102128157469938,-1.445690586476131,0.15681509162135132,0.21995511908322363
TMTC3,8.981308406421316,9.221902888956059,-0.24059448253474258,-1.4442900238836103,0.15697092859953327,0.22015565227748937
SULT1B1,3.6106508730094604,4.036790553845838,-0.426139680836378,-1.4458527468958986,0.15709673428268428,0.22031403640529243
ARL6,6.620428498891521,6.363826172279969,0.256602326611552,1.4440880650112322,0.15725365565547733,0.22051602794704148
IFITM2,8.865462770240345,9.099276073522068,-0.2338133032817229,-1.4403940516748273,0.15737402802962522,0.2206667380977648
C10orf76,8.639337668165584,8.76896539542929,-0.1296277272637063,-1.4386089948272966,0.1575038812563461,0.22083071631974832
TMEM133,5.646109516405276,6.149723370489426,-0.5036138540841497,-1.4430162708020315,0.1576787590592908,0.2210577898866137
CDK14,8.940346202930579,9.207915951917204,-0.26756974898662556,-1.4387474852694042,0.15770745705298475,0.22107990619980852
TEAD1,10.776800322763687,10.973137628010052,-0.19633730524636483,-1.4524929113369678,0.15772997847426629,0.22109336106003669
PUS3,4.921015103092934,5.346075348014377,-0.42506024492144334,-1.4402205850910095,0.15780960551447545,0.2211868532804888
CTC-436P18.1,3.1021838109788686,3.5584895882961667,-0.45630577731729804,-1.437434912452722,0.15795542681206068,0.2213731008356463
CD58,6.650612386752492,6.3436864459701905,0.3069259407823015,1.4476487268951852,0.15798080205735598,0.22139052765377182
TPRA1,6.657657050690889,6.830353397405436,-0.17269634671454703,-1.4419654788214071,0.15821335004574344,0.22169825477783428
USP3-AS1,4.816282975156354,4.476701291670043,0.339581683486311,1.4390255535974925,0.15825318689233517,0.2217359149348133
NBPF13P,3.75085657435713,3.288004044186374,0.462852530170756,1.4357468882263842,0.1583099393483548,0.22179726823123855
ALG14,6.437837217971507,6.655577167282611,-0.2177399493111043,-1.438880174911065,0.1583362866598174,0.22181601639175857
RP11-320M2.1,3.517833536767124,3.1717347487692242,0.34609878799789984,1.4353665013364627,0.15844821187069227,0.22195463921098857
ATF6B,8.089005441581056,7.881337931285602,0.2076675102954546,1.4350652327817779,0.15850570511538095,0.22201699714376433
NCOA4,9.069646056088663,8.83851845395452,0.2311276021341424,1.436209531831041,0.1587409996707727,0.22232836859333438
NSUN5P1,6.574692367122312,6.183383746802435,0.3913086203198768,1.4341473664860023,0.15877728798573637,0.22234278815257247
DOPEY2,8.15453265320569,8.414365518407587,-0.2598328652018971,-1.4418914586258818,0.15876720518370477,0.22234278815257247
KIAA0226,8.900950594601095,8.688040453697193,0.2129101409039027,1.4350794107309375,0.15882964531266122,0.22239790243976165
ERVK13-1,9.172439001393698,8.977652492910423,0.1947865084832756,1.4450585211466256,0.1588675200645741,0.2224327304415037
C5AR1,6.691571780153437,7.140551391190163,-0.44897961103672657,-1.4419746521906434,0.15911878534502844,0.2227662994830398
RRP7B,6.692183206991159,7.009742688753869,-0.31755948176270987,-1.4327016433210091,0.15920782771662972,0.22287272044645295
HSPBP1,6.615722418280895,6.406121832141672,0.2096005861392234,1.4336737889389088,0.15925568343378707,0.2229214721146481
RP11-477E3.2,3.3598932599439273,3.8003884425855454,-0.44049518264161813,-1.4379726032275268,0.15931283229430873,0.22298322301325646
RP11-439C15.4,3.408601783798948,2.80133484169814,0.6072669421008081,1.4392582505321185,0.15939681394240823,0.22308251741874346
METTL15,8.186574948431101,8.389999648376898,-0.20342469994579737,-1.4397374304713153,0.1595031894773407,0.22321313419863761
GNG12-AS1,4.135133778544217,4.509458336673247,-0.37432455812902976,-1.4365935617675933,0.1596180239745345,0.2233555663468294
DENND1B,9.20842757136398,8.974643686738723,0.23378388462525734,1.4339915131856804,0.15976141694933518,0.2235099146019845
AC105760.3,4.125550009747047,4.67439089490823,-0.5488408851611828,-1.4331805516364202,0.15976752078955275,0.2235099146019845
C5orf22,7.5840096648070485,7.795901473784635,-0.21189180897758675,-1.4307717081586544,0.15975514453109296,0.2235099146019845
KCNS3,5.483893623082589,5.9095745529797785,-0.4256809298971893,-1.4357516472532743,0.15987476133821205,0.22364165306411543
DYM,9.278738679361979,9.394520656864103,-0.11578197750212382,-1.4328253670397115,0.160035368045208,0.22384801541308302
STX16-NPEPL1,4.220939403555037,4.64338054413302,-0.4224411405779831,-1.4312467785218759,0.1601296706667027,0.22396160936608484
UBR2,10.705848489357622,10.588569122053947,0.11727936730367539,1.432084112877801,0.1602253337368907,0.22407708735148585
OLFML3,7.65083796607588,8.117563269818286,-0.46672530374240573,-1.4383230423326403,0.1603251123175277,0.22419830157988097
TRAPPC6B,8.753502884682616,8.557454985753806,0.19604789892881058,1.443247213428624,0.16037689066065697,0.2242523780484282
RP13-638C3.2,3.5830775560269865,3.973902331955476,-0.3908247759284893,-1.433244204099779,0.16042596296757944,0.2243026621812152
FLNA,11.889502853738117,12.170220882344168,-0.2807180286060511,-1.4283992648669654,0.16058064562939478,0.22450058718866436
AC092614.2,3.911559698306193,4.218665333499636,-0.3071056351934427,-1.428167931522098,0.16079101026350945,0.2247618276854429
RP11-574K11.29,4.965974161692716,5.188739080002822,-0.22276491831010592,-1.4280231526123688,0.1607937812159303,0.2247618276854429
EEF1A1P12,4.263291801001552,4.562283115512195,-0.2989913145106433,-1.4271835713469758,0.1608375996465921,0.2248047103557106
MAPKAP1,9.001094305767262,9.142409626452022,-0.14131532068475927,-1.429430720613362,0.16096319495618455,0.22496187724127156
ATP5F1P1,3.61036660958623,3.130706071497192,0.47966053808903775,1.4303079124119036,0.1610782351771205,0.22510426788189655
ARL13B,7.316757984792883,7.524939611704348,-0.20818162691146558,-1.426428402404451,0.16115376249312502,0.22519142111675103
KPNA6,9.718113597517924,9.567376574759074,0.15073702275885026,1.4264801390369897,0.1612621220607837,0.22528763549043665
DGKZ,8.321207715771804,8.03113249800007,0.29007521777173473,1.4254694740766987,0.16124986637037295,0.22528763549043665
GTF3C1,10.216446928940334,10.372392423150716,-0.15594549421038195,-1.426036385343505,0.16126118106144152,0.22528763549043665
RGL1,9.417624581164713,9.705772898181113,-0.2881483170164003,-1.4337520951732872,0.16162554420523204,0.22577690946869516
LRRC42,5.971747837170136,6.138553519306612,-0.16680568213647629,-1.4239843013715199,0.16171177743011247,0.22586926738612237
ACVR1,8.86635006731912,9.034059391762455,-0.16770932444333475,-1.4383655461764793,0.16171806501125865,0.22586926738612237
ANKMY2,7.6597944916581815,7.863999406495881,-0.20420491483769965,-1.4300362640410074,0.1617390778867486,0.22588017506012203
CTD-2541M15.4,4.316822707358786,4.5504458524721265,-0.2336231451133406,-1.4258199996434113,0.16176152851561257,0.22589308871480696
PPP3CC,7.979183158800764,7.816059894201329,0.1631232645994345,1.429027877159711,0.1617872009864395,0.22591049905941946
IQSEC2,5.4136209801907205,5.046694556166601,0.36692642402411924,1.4230287030943034,0.1620637897296315,0.22627824326242846
KEAP1,7.368434785717997,7.51686129194735,-0.14842650622935327,-1.4224096006333768,0.16217799711387645,0.22641922430424338
CTD-2538G9.5,4.0523710088337745,4.504394817419208,-0.4520238085854338,-1.4227212260498032,0.1622176019285081,0.22645603702920575
CTD-2292M16.8,4.993260315391511,5.324249235498164,-0.3309889201066527,-1.4219155076435228,0.162277054543051,0.22652054904720273
DLG2,8.21867896577359,7.885217211236556,0.33346175453703353,1.4374963298527308,0.16235433893644252,0.22660993966914078
RASL11B,6.57598793939911,6.028930382213346,0.5470575571857639,1.4216248331700645,0.16238490144051826,0.22663410783524118
RP11-460N20.5,4.324092692636568,3.9655851342874504,0.3585075583491175,1.4222830098405266,0.16250964721603844,0.2267897091583315
PPIEL,5.436133930010445,5.108540221238044,0.327593708772401,1.421881210298414,0.16253535561364,0.2268070851417743
SCARNA6,9.148482909548314,9.425888081166546,-0.2774051716182324,-1.4308958698758272,0.16256887104061743,0.22681685253326397
FYTTD1,9.175763965411933,9.410199347340704,-0.23443538192877078,-1.4208960291296622,0.16256886961284533,0.22681685253326397
TTI1,8.505123898365463,8.670323222813876,-0.16519932444841245,-1.4214159163599256,0.1626250541279342,0.22687673701546918
GBP1,9.20332536379523,9.622076861283324,-0.4187514974880937,-1.4245052792348478,0.1626581939531887,0.22688596674693456
FAM169A,7.9104300819416515,7.518346450295291,0.3920836316463605,1.4211384652769297,0.16264544050277685,0.22688596674693456
CECR2,8.309694798905934,8.72018853541945,-0.41049373651351573,-1.4205442333128646,0.16272431733874834,0.22695969517620304
PSMD6-AS2,6.650194646577174,6.879679812449309,-0.22948516587213508,-1.420876444366082,0.16276636445006798,0.22699983394568868
MAP7D1,7.78711288275262,8.047823939989884,-0.2607110572372644,-1.420542504414542,0.16284718568158954,0.22709309584268259
ABI1,9.144631017492834,9.320730044152006,-0.17609902665917154,-1.4233415747618339,0.16285978448058644,0.22709309584268259
RP11-405A12.2,2.9521672058849577,3.5718997877279923,-0.6197325818430346,-1.4195996834834645,0.16293646164018133,0.22718149843033597
PPM1G,8.377231188751509,8.506714566614782,-0.12948337786327357,-1.4193078816717124,0.16307317414770023,0.22733506057031092
NAT9,6.521685971474117,6.760003438702635,-0.23831746722851843,-1.425806501623026,0.16306812645529759,0.22733506057031092
SLC7A2,9.175164526512697,9.53006961563422,-0.3549050891215231,-1.4208624175972258,0.16313666384970532,0.22740503912171098
SWAP70,9.000991869191926,8.685214516583954,0.3157773526079719,1.431483805691938,0.163289054500707,0.2275989200259162
NPM1P37,5.2276235153699275,4.999258455177788,0.22836506019213942,1.4184432270357907,0.16333682316766848,0.22764695484745193
RANP4,4.858690430490245,5.194423195567002,-0.33573276507675676,-1.4219845560116808,0.1633717249190674,0.2276770503352399
EML3,7.405764033957459,7.082860471540805,0.32290356241665386,1.4194115206690752,0.16341940788991027,0.22772495155010058
NSMCE1,7.642221377347477,7.454433287016119,0.1877880903313578,1.4181950299895978,0.1634433747513159,0.22773979925439913
ZNF596,6.422440225203357,6.681928044458498,-0.2594878192551411,-1.424383213337228,0.16346301385070652,0.2277486147860483
SEMA3C,8.90187004655486,9.442375509899723,-0.5405054633448625,-1.4322337318470197,0.1634917102064222,0.22777004708562468
CACNA2D4,4.5264679283756735,5.073296856314692,-0.5468289279390186,-1.433279512110673,0.16358242694045358,0.22787787314528785
CCRN4L,5.741365241680059,5.284699757968303,0.4566654837117561,1.418334830164602,0.16361470220573848,0.22790427661095702
DNM1P47,4.777654511276055,4.252674148786032,0.5249803624900231,1.4175522964879133,0.1639297902313943,0.2283245828607583
MYLK-AS1,3.792908077802744,4.098324058460589,-0.30541598065784514,-1.4183988269776304,0.1640096924746953,0.22838009269551418
SCARNA22,3.078953347190266,3.552940384611342,-0.47398703742107573,-1.4163238540871008,0.1640005980944415,0.22838009269551418
MBOAT7,6.903631469824936,6.662628786327423,0.24100268349751275,1.4188441717160918,0.1639985744509938,0.22838009269551418
TIPIN,5.8859068948414945,6.07711259578478,-0.1912057009432857,-1.4170420104559633,0.16422781455924512,0.2286652113192452
TAMM41,7.7007281155778795,7.9095733164939785,-0.20884520091609904,-1.4153399151649528,0.1643147309689382,0.22876761209444946
LRFN4,5.8323679070277485,5.504089192098343,0.3282787149294055,1.4172106919850256,0.1643374803418655,0.2287806667498279
KB-1958F4.1,3.6800536716908443,3.1188312309402164,0.5612224407506279,1.4154838698668186,0.1645377530795286,0.22903544775156276
RP11-63P12.6,3.6650363828210777,4.286821025347234,-0.6217846425261566,-1.4237807973667789,0.1645472695998631,0.22903544775156276
KATNA1,7.282781239852138,7.144332336581729,0.13844890327040904,1.4143238381804244,0.16457212536416704,0.22905140910593638
CHD1,10.572495287675611,10.75251012432875,-0.18001483665313955,-1.4142960962836204,0.16461979914699085,0.2290991233878402
ITPA,6.175479814449476,6.388331584294198,-0.21285176984472187,-1.4162479670715808,0.16473782074070215,0.22924472403057852
SRRM2-AS1,4.1718121127266645,4.616657801878737,-0.44484568915207223,-1.4153883825695879,0.16475217480632873,0.22924605177606114
CMTM8,5.0467894706379335,4.689675217406075,0.35711425323185875,1.418351445999139,0.1648078924521141,0.22930493038962005
RBM15,8.875680576566062,9.05127670542952,-0.1755961288634591,-1.4202270024620773,0.1649538856192561,0.22948939376874308
CEP19,3.70561382525587,4.038888331326987,-0.3332745060711173,-1.4152808048790304,0.16522895926797482,0.2298533936539692
TAF1,10.080265449942424,10.237227974859323,-0.15696252491689933,-1.418689555226739,0.16526436231224112,0.22988395076329954
SMEK1,9.861586049452619,10.016192228816067,-0.1546061793634479,-1.4175582210069104,0.16531948857929826,0.22994193582232803
LARP6,6.118898813353957,5.879334290075464,0.2395645232784931,1.4271031760471125,0.16535571856818138,0.22997363086451889
SLC44A5,6.521930242179399,7.168845851633529,-0.6469156094541297,-1.4149190603981272,0.16576522687199052,0.23052442703024012
AHSA2,9.97445753114648,10.183497525369,-0.20903999422252006,-1.409545107090403,0.1658661825633803,0.23064607423346417
SDF2,7.1673891995180155,7.039720212484052,0.1276689870339638,1.4112360738012242,0.16619410116585687,0.23108328045720736
SIRT1,8.59088446791332,8.785234437123476,-0.19434996921015646,-1.4127735768159133,0.16625521600842658,0.23114947057880225
RNF11,8.980796230833885,8.772357677144537,0.20843855368934783,1.4095492546594979,0.16638550728741877,0.23131182014246385
ARHGEF6,8.35753289076844,8.624821566214617,-0.26728867544617785,-1.4180289179771435,0.16642397285136237,0.23132769967022324
IRAK1,6.941516859296965,7.240271961651853,-0.298755102354888,-1.4121712474634893,0.16641887471716357,0.23132769967022324
CBY1,6.840286603753983,6.704816469047914,0.13547013470606828,1.4098219594729402,0.16644630355205667,0.23133994322597984
GALNT9,4.974137945457554,4.268573759668032,0.7055641857895214,1.4164484033264546,0.16658378220405795,0.2315122133181985
ATP1B1P1,5.662178568745514,5.405362291318351,0.25681627742716273,1.4066287409532954,0.1667274761903478,0.23169309257285925
NANP,6.191779269238448,5.997997343144015,0.19378192609443268,1.407952067087707,0.16691172139883692,0.2319302899359407
SRD5A1,6.167670577581043,6.340843536253881,-0.1731729586728381,-1.4068414617380187,0.1670111902080458,0.2320496582538169
FAM45A,7.6923195142399194,7.537687739844553,0.15463177439536668,1.4055391832880662,0.16704600412342405,0.23206033605712859
C1QTNF1,6.667502504186387,6.226275567631062,0.4412269365553243,1.4143320146388156,0.16703618414190347,0.23206033605712859
RPL7L1,9.45927380295316,9.597937178585584,-0.13866337563242404,-1.406732224494155,0.16722841506368288,0.23229487860583684
POLR3A,8.845732973678258,8.988194946340032,-0.14246197266177418,-1.4055073186738645,0.1672578744002877,0.23231693717951787
PLAG1,7.022987376371019,7.619923420391367,-0.5969360440203477,-1.4177050516389234,0.16737747108439233,0.23246418049291961
LETMD1,9.054289729390378,8.881430571827359,0.1728591575630194,1.408113796521869,0.16741440316614303,0.23249659951021795
RP4-545C24.1,5.114161419341942,4.670430747431489,0.443730671910453,1.404604906086576,0.16744817863718886,0.23252462988027817
PIK3R3,8.553412539008711,8.328253146705817,0.22515939230289383,1.4042468427102688,0.1676039561973955,0.232722058487545
SMIM19,7.217308207542595,6.981365085699207,0.23594312184338762,1.4074032315283518,0.16773518957857622,0.23288537764245107
ACP6,6.906719989155371,6.598848246726823,0.30787174242854753,1.4137896943459807,0.1678597992723335,0.2330394746369457
PDCD7,7.487863332460794,7.648434877040059,-0.16057154457926526,-1.4079472812749967,0.16787512981933073,0.23304184687999918
IFI44,8.33950211195422,8.852362241648384,-0.5128601296941646,-1.4029691509734825,0.16788928798138475,0.23304259138219313
YBX3,10.535784225303228,10.772107925554653,-0.23632370025142535,-1.4021736570892103,0.16805090048704835,0.23324799655463435
SMIM10,4.473127008059153,4.866849693619519,-0.39372268556036616,-1.4024013562800295,0.1681134074802643,0.23331582503223505
TSC22D2,10.259395255846611,10.042999258269203,0.21639599757740768,1.4016339672023335,0.1682298237662269,0.2334251178817719
SLC16A3,6.618987850787852,6.125915880195282,0.49307197059257035,1.414722545291442,0.16823308998610284,0.2334251178817719
CPNE1,8.59416401954116,8.820115601468887,-0.2259515819277258,-1.4021962428075554,0.16821075679265265,0.2334251178817719
CTD-2622I13.3,3.622040141037296,3.2325074059717718,0.38953273506552444,1.4019002118333554,0.16828695840761368,0.23348092485909133
PDHX,8.245816625557358,8.086572402728581,0.15924422282877693,1.4099258545959645,0.16835147953894566,0.23355150113138842
MEI1,4.169849511964074,4.553452580083525,-0.38360306811945133,-1.4062106141268083,0.16852088539063062,0.23376755917156478
IFI27L2,3.989463995402053,4.265847251000641,-0.2763832555985877,-1.4017494085656803,0.16856329872208667,0.2338074359119068
ANKRD20A11P,4.60354216175361,5.348401529203566,-0.7448593674499566,-1.4036901330946567,0.16869219062387808,0.2339672474416949
PIAS4,7.2295762491621165,6.957420689226244,0.2721555599358725,1.3995696873435584,0.16892130355222823,0.23426602311701689
KCNMB1,3.7506578508426553,4.247396255205061,-0.49673840436240546,-1.4030320195577628,0.16927153466150174,0.23473270770762517
IL1R1,9.490181479587013,9.948252323325253,-0.4580708437382395,-1.4066486412967427,0.1693551447554204,0.2348296171564056
ASH1L-IT1,3.394558654262291,3.845908493394883,-0.45134983913259186,-1.4005200680152632,0.16943988835963955,0.2349280825072302
TXNDC9,7.040279592317031,7.203292736130733,-0.1630131438137017,-1.3975324873075825,0.16948875630484042,0.2349767943973428
CTD-2031P19.4,5.586349468118154,6.069642369285811,-0.48329290116765655,-1.4103662216995458,0.16951868911497608,0.23499924911911602
ZNF319,6.125132548438867,6.310265701425907,-0.18513315298704036,-1.3970921411725743,0.16955428530946087,0.23502955056508318
C19orf52,5.949625170324361,5.756784253111822,0.19284091721253915,1.3958214109027594,0.17004731861848602,0.2356938772522935
RPL23AP53,6.364039513041559,6.547112820026287,-0.18307330698472857,-1.3964620075156011,0.17020812500423474,0.23589765088888917
NARS2,7.305844058678503,7.526746404609057,-0.22090234593055325,-1.4073381394489384,0.17027042748448984,0.2359648824143096
PROCR,5.188612105270736,5.597135384032172,-0.4085232787614359,-1.4048732725459567,0.1702949142063401,0.23597970129937362
TNFAIP8L3,2.983592900514148,3.658650964183965,-0.6750580636698169,-1.395325930486215,0.17034562397617073,0.23603085243252034
ACSL5,6.900171939874783,6.540739792963526,0.35943214691125647,1.4070714890191771,0.1705277058323763,0.23624487742977518
ABCC3,7.915451137104382,7.376477425217361,0.5389737118870208,1.4003623404268248,0.1705147961363965,0.23624487742977518
PSMG1,6.558325527905075,6.734615341943383,-0.17628981403830757,-1.3963853211481514,0.17070473284699283,0.2364709772912027
TM4SF19-AS1,3.3805545443391716,2.958008954816172,0.4225455895229997,1.3931603264383332,0.17076556808191265,0.23653609738040332
CAMK2A,5.076239557579988,4.264845811552151,0.8113937460278366,1.3955485609650184,0.17085188284482705,0.2366364970619577
ADRB2,4.904489000426932,4.580072957465723,0.3244160429612091,1.3926431666672145,0.17091861505759542,0.23670976009109873
MEAF6,8.149953301323198,8.322533003358176,-0.1725797020349784,-1.3931272459745274,0.17095927696366692,0.236746908717372
SFSWAP,9.488057290975235,9.723846688522782,-0.23578939754754735,-1.3922994803755633,0.1710425442823723,0.2368430471536079
HLA-B,9.649695151974685,9.08328522452433,0.5664099274503549,1.4040230627521992,0.17116764724446393,0.23699415900847018
C12orf10,6.489424985960412,6.674880429806458,-0.1854554438460463,-1.392431133223881,0.17117937940540484,0.23699415900847018
RN7SL67P,4.485786895995321,4.160861398739124,0.32492549725619657,1.3916015380314675,0.1712245653376544,0.23703753550708784
SCRN3,7.309938209118891,7.54279358060022,-0.23285537148132907,-1.392940544797261,0.17130359571034423,0.23712775430152674
SHARPIN,7.21241432338863,7.014497430738085,0.19791689265054568,1.391098604256929,0.17137395489656898,0.2371873498166821
MIRLET7I,3.327884171775083,3.77128302077503,-0.44339884899994697,-1.3930049147831207,0.17137437637853678,0.2371873498166821
EIF4E3,8.172449307156615,7.947530240505867,0.2249190666507479,1.3934226619562904,0.17148107742295496,0.2373158285513601
STX10,6.4174632439229935,6.155795660143954,0.2616675837790394,1.3970544702746508,0.17169706524994496,0.23759551826385655
KCNMB3,5.012767644577757,5.417576246237397,-0.4048086016596404,-1.3996402754353936,0.17171936904668372,0.23760716318753355
HPS4,9.25848457786302,9.068482065262318,0.190002512600703,1.3903157254920893,0.17174983026120705,0.2376300926897477
RP11-513M16.8,3.2085611998386847,3.6303232398715872,-0.4217620400329025,-1.390807193893331,0.17188224335177513,0.23779406592771865
RP11-413E1.4,2.953634461326651,3.387971063587304,-0.43433660226065296,-1.389171532288421,0.17196991860299227,0.23789612415783873
NSUN5P2,6.026315201851593,5.702121491721286,0.32419371013030673,1.3891766772303038,0.17199957136447655,0.2379179064443293
RP11-23J9.5,5.214199784221344,4.898559469971154,0.31564031425018957,1.3974889257506329,0.17204146418491417,0.2379566148658349
ITGA8,9.123305085944335,9.809786225538858,-0.6864811395945232,-1.4078715397308192,0.17208832768013205,0.23798937298821313
ZNF705E,4.153789548897109,4.44520373852024,-0.29141418962313104,-1.3889517323562224,0.17209297014479685,0.23798937298821313
RP11-274B21.2,8.395688542087578,7.998134916102386,0.39755362598519195,1.3884621094046132,0.17214965843563917,0.23804852542167113
ZNF334,8.129663413751857,7.6530097188765405,0.47665369487531617,1.4020998169910939,0.17231643655517273,0.23825988819089106
CA5BP1,6.568474213871392,6.419134856726533,0.1493393571448589,1.3882535200518002,0.17248980648141393,0.23848033047389927
SEPT4,7.091692921780983,6.708213790069575,0.38347913171140835,1.3930399459596479,0.17254119190857992,0.23853209787248364
PHF12,9.179736035562465,9.363502800625026,-0.18376676506256118,-1.3886958477367184,0.17256654284604614,0.2385478680518873
CLDND1,8.715005293471778,8.91502544394749,-0.2000201504757122,-1.3869503776338232,0.1728219974761913,0.23888169449969146
PSEN2,7.048722570841295,6.796372171160633,0.25235039968066175,1.3900301971730487,0.17287974728470218,0.23894221332579454
RP11-125B21.2,6.392077487404617,5.915621243367851,0.4764562440367657,1.3858292809822983,0.17308788789564858,0.239191242820578
TSC2,10.09051057916301,9.80198413055349,0.2885264486095185,1.385518647368942,0.1730789470140963,0.239191242820578
RP11-137H2.6,6.59065622481041,6.279772017038197,0.3108842077722134,1.386988550980504,0.17315253800258457,0.2392612567763684
KRT8P46,4.917455679765205,5.209135427724663,-0.2916797479594573,-1.3895280014282236,0.17318140221485864,0.23928181465771292
AIP,6.845043948089191,6.695989078509959,0.1490548695792313,1.3852748713328369,0.17324639103420975,0.23935227794664138
RP3-466P17.1,2.876350169333763,3.3899093625048855,-0.5135591931711225,-1.384605754833814,0.17331625532684294,0.23942946512690805
TRERF1,8.077096685236752,8.328642100980389,-0.251545415743637,-1.3889412428553132,0.17344371803480108,0.23958620332170988
JKAMP,8.247024745840609,8.477729648531033,-0.23070490269042487,-1.3925660031821894,0.1735481980694688,0.2397065382189132
NOSIP,7.033896933794346,7.180753611466603,-0.14685667767225663,-1.385015906732154,0.17355885485840997,0.2397065382189132
IAH1,7.466927553906481,7.298358710085097,0.16856884382138393,1.3851569395102281,0.17368279969953107,0.23981963981110394
TXNRD3,7.181355833540842,7.360299502424468,-0.17894366888362612,-1.3975721167998671,0.17365582914493016,0.23981963981110394
ZNF665,5.666595794699785,5.920884041296841,-0.2542882465970555,-1.3834943563443003,0.17367499752477605,0.23981963981110394
IKZF5,8.297113682377601,8.146855394378594,0.15025828799900687,1.3859732651856131,0.17373793024705186,0.23986174073890154
FEM1A,7.801781483014676,7.634578515471592,0.1672029675430844,1.3859897518719662,0.17374133102855202,0.23986174073890154
ENOX1,6.650355962251833,7.002964200385981,-0.352608238134148,-1.383077732670375,0.17381624541738422,0.23992664255277957
STS,6.985379187953331,7.208229682311927,-0.22285049435859605,-1.385199928946047,0.1738163904488631,0.23992664255277957
TSC1,10.19450709671287,9.98845794036613,0.20604915634674015,1.383316061645475,0.17399889484009423,0.24015716533562095
FAM21C,8.125887357792664,7.939463956966472,0.18642340082619135,1.3845382919121103,0.17401146957565802,0.24015716533562095
CX3CR1,4.771147394701613,5.284769613377504,-0.5136222186758914,-1.3944678613725126,0.17437529278417252,0.24063987327189024
SLC25A17,7.245428933191373,7.403516171670941,-0.15808723847956863,-1.3855973260019436,0.17441657737804528,0.24067743231034028
ZNF236,9.293446867028706,9.47741207417956,-0.18396520715085352,-1.3830594045045235,0.17455555131464043,0.24083819667748735
SNORD17,12.67411621953237,12.305909468488794,0.3682067510435765,1.382022681120432,0.1745612367781648,0.24083819667748735
NUP210,9.170598900729399,8.852206818608705,0.3183920821206936,1.3840523977015897,0.17460452667065401,0.24087849707939268
PAWR,10.3013396705116,10.077097632881161,0.22424203763043948,1.3868388517049302,0.1747082397324948,0.24100214202092576
C7orf31,5.6046862692992585,5.86363277304576,-0.2589465037465013,-1.3791642789625251,0.17503296689588577,0.2414306214347185
C5orf42,10.938178900995853,10.79709552342869,0.14108337756716338,1.3862439629497492,0.1752891222585192,0.24174496602972564
MKRN7P,3.4361040572322894,2.9327155466447534,0.503388510587536,1.3781661103744733,0.1752865443554848,0.24174496602972564
RP11-323I15.5,5.207329139220878,4.867107319097658,0.34022182012321966,1.3828048998210059,0.17530981758134007,0.24175401895708254
TEC,7.119708103879295,6.739757837931429,0.3799502659478655,1.3877330140053488,0.17533263796846876,0.24176600067418097
ALS2CR11,4.603283730637218,5.251791264642795,-0.648507534005577,-1.3886689604352251,0.175360395218278,0.24178478734641365
ZNF790,6.735499657262163,6.558564308139836,0.1769353491223269,1.3808761525657653,0.17577940060095673,0.24234297570160107
CSRP2BP,7.381966074073697,7.545845962414468,-0.16387988834077127,-1.3780340086587284,0.17584231809960352,0.24241018356551303
R3HCC1L,7.9460080079823445,8.076649975132389,-0.13064196715004428,-1.3755020175859956,0.17612016887004617,0.24277365635555154
TSPAN15,6.460515523905254,6.109671214001411,0.3508443099038434,1.38218237988558,0.17614882704950405,0.24279359757999638
NSDHL,5.081681187498099,4.889301672412821,0.19237951508527829,1.376601839947518,0.1762029439549639,0.24284862363502152
AGAP1-IT1,5.312686720322615,4.843390534930984,0.46929618539163087,1.3764901461629016,0.17640495190605485,0.24309450388383175
NAALAD2,6.875949152376341,7.360635423898009,-0.4846862715216682,-1.3876599702632146,0.17640976535642805,0.24309450388383175
EDARADD,3.983171200458478,4.489100904842078,-0.5059297043836004,-1.3748937876560507,0.1765014829426084,0.24320130236647428
